epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4219.96,1.10239,0.67648,1.12777,0.77527,0.72044,0.77355,0.51232,1.093,0.56753,1.12965,0.005842,0.005842,0.005842
44,4317.76,1.09399,0.66247,1.12783,0.9151,0.72289,0.76883,0.51199,1.08676,0.56405,1.12915,0.005743,0.005743,0.005743
45,4415.63,1.09203,0.66668,1.1297,0.91122,0.72567,0.76969,0.51165,1.09516,0.56913,1.13717,0.005644,0.005644,0.005644
46,4513.42,1.08999,0.66917,1.13065,0.92087,0.72147,0.77039,0.5124,1.09291,0.5619,1.13435,0.005545,0.005545,0.005545
47,4611.27,1.09316,0.66847,1.12819,0.91282,0.72945,0.77343,0.51343,1.08798,0.56116,1.12662,0.005446,0.005446,0.005446
48,4709.06,1.07894,0.65944,1.12578,0.92733,0.72269,0.77401,0.51513,1.08586,0.5576,1.12747,0.005347,0.005347,0.005347
49,4806.77,1.08671,0.65768,1.12463,0.9209,0.72479,0.7742,0.51541,1.08597,0.55733,1.13749,0.005248,0.005248,0.005248
50,4904.75,1.07866,0.65386,1.12363,0.92443,0.72744,0.7739,0.51506,1.08235,0.5555,1.12648,0.005149,0.005149,0.005149
51,5002.6,1.07875,0.64926,1.12713,0.92203,0.72273,0.77241,0.51607,1.08143,0.55444,1.12672,0.00505,0.00505,0.00505
52,5100.37,1.06984,0.63938,1.11689,0.92169,0.72918,0.7767,0.51755,1.0858,0.54576,1.12916,0.004951,0.004951,0.004951
53,5198.17,1.07954,0.64964,1.12124,0.92227,0.72816,0.77515,0.51851,1.07973,0.55185,1.13451,0.004852,0.004852,0.004852
54,5296.11,1.06042,0.63255,1.11637,0.92492,0.7263,0.77759,0.52129,1.07989,0.54518,1.12334,0.004753,0.004753,0.004753
55,5393.97,1.0682,0.6346,1.12055,0.92145,0.7323,0.77651,0.52136,1.07628,0.53915,1.12763,0.004654,0.004654,0.004654
56,5491.83,1.0605,0.62678,1.11769,0.77792,0.73149,0.77613,0.51909,1.07873,0.54234,1.12629,0.004555,0.004555,0.004555
57,5589.59,1.05905,0.63495,1.12056,0.78144,0.72466,0.77735,0.51902,1.0799,0.54206,1.12957,0.004456,0.004456,0.004456
58,5687.45,1.05731,0.62887,1.11184,0.78018,0.7298,0.77643,0.51968,1.07846,0.54072,1.12168,0.004357,0.004357,0.004357
59,5785.46,1.05442,0.62647,1.10485,0.92181,0.72695,0.77522,0.51745,1.0797,0.54275,1.12416,0.004258,0.004258,0.004258
60,5883.42,1.04997,0.62183,1.10566,0.92854,0.72381,0.77553,0.51984,1.07333,0.53552,1.12121,0.004159,0.004159,0.004159
61,5981.66,1.05431,0.62325,1.10018,0.91936,0.72435,0.7764,0.52073,1.07406,0.53833,1.12472,0.00406,0.00406,0.00406
62,6079.44,1.05142,0.61473,1.10703,0.92073,0.72919,0.78057,0.52533,1.07471,0.53848,1.12606,0.003961,0.003961,0.003961
63,6177.63,1.04868,0.61165,1.10288,0.92857,0.73156,0.78158,0.52455,1.06861,0.53167,1.1212,0.003862,0.003862,0.003862
64,6275.3,1.05272,0.6166,1.10731,0.92566,0.73198,0.78065,0.52223,1.07377,0.537,1.12336,0.003763,0.003763,0.003763
65,6373.14,1.04331,0.61261,1.10339,0.91903,0.7328,0.77844,0.52184,1.06954,0.53015,1.12233,0.003664,0.003664,0.003664
66,6471.07,1.043,0.60414,1.10504,0.92044,0.72679,0.77579,0.52159,1.07264,0.5356,1.1233,0.003565,0.003565,0.003565
67,6568.87,1.03482,0.60162,1.09932,0.92672,0.72726,0.78242,0.52674,1.06925,0.52791,1.1205,0.003466,0.003466,0.003466
68,6666.88,1.03572,0.59542,1.09397,0.92338,0.73285,0.77776,0.52189,1.07386,0.52805,1.11978,0.003367,0.003367,0.003367
69,6764.79,1.03413,0.59614,1.09059,0.92777,0.72987,0.79949,0.54561,1.0698,0.52654,1.11944,0.003268,0.003268,0.003268
70,6862.52,1.02974,0.6009,1.0917,0.92395,0.7305,0.77954,0.52465,1.07051,0.52705,1.11859,0.003169,0.003169,0.003169
