epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1547.08,1.158,0.75695,1.10194,0.91629,0.70007,0.75806,0.49307,1.13528,0.6417,1.08277,0.007723,0.007723,0.007723
25,1611.47,1.1515,0.75128,1.09743,0.90834,0.70324,0.75947,0.49497,1.12898,0.64176,1.07939,0.007624,0.007624,0.007624
26,1675.72,1.14756,0.7429,1.10043,0.75788,0.70752,0.75757,0.4946,1.12863,0.63368,1.08136,0.007525,0.007525,0.007525
27,1740.06,1.14925,0.74259,1.09776,0.91901,0.70055,0.75884,0.49267,1.13376,0.63301,1.08394,0.007426,0.007426,0.007426
28,1804.41,1.13933,0.73308,1.0905,0.77026,0.71386,0.76359,0.49978,1.12328,0.62147,1.07813,0.007327,0.007327,0.007327
29,1868.79,1.13448,0.7243,1.08619,0.91451,0.71446,0.7655,0.49966,1.12678,0.61914,1.081,0.007228,0.007228,0.007228
30,1933.1,1.13152,0.72052,1.08798,0.9106,0.7193,0.76528,0.50092,1.12014,0.61984,1.0756,0.007129,0.007129,0.007129
31,1997.44,1.13011,0.72371,1.08872,0.91543,0.71444,0.76542,0.50073,1.11977,0.61565,1.07843,0.00703,0.00703,0.00703
32,2061.8,1.12659,0.71685,1.08525,0.77785,0.71502,0.7653,0.50009,1.12569,0.60872,1.07914,0.006931,0.006931,0.006931
33,2126.08,1.1247,0.71475,1.08491,0.91553,0.71286,0.76496,0.50159,1.11521,0.61074,1.07365,0.006832,0.006832,0.006832
34,2190.46,1.11827,0.70343,1.0813,0.91372,0.72072,0.76937,0.50193,1.11906,0.6044,1.07524,0.006733,0.006733,0.006733
35,2254.98,1.1174,0.69989,1.08099,0.91751,0.71529,0.76474,0.50136,1.11623,0.60498,1.07044,0.006634,0.006634,0.006634
36,2319.36,1.10946,0.69481,1.07464,0.77102,0.71705,0.76348,0.50038,1.12021,0.60731,1.07511,0.006535,0.006535,0.006535
37,2383.87,1.10423,0.69249,1.07345,0.77158,0.71168,0.76546,0.50547,1.1142,0.6016,1.07336,0.006436,0.006436,0.006436
38,2448.17,1.11331,0.69512,1.0748,0.90689,0.72221,0.76675,0.50568,1.11204,0.6006,1.06801,0.006337,0.006337,0.006337
39,2512.64,1.0999,0.68459,1.07095,0.91665,0.72149,0.76901,0.50993,1.105,0.59238,1.0676,0.006238,0.006238,0.006238
40,2577.05,1.10044,0.67735,1.0717,0.92231,0.72109,0.76787,0.50694,1.10259,0.59545,1.06654,0.006139,0.006139,0.006139
41,2641.35,1.09189,0.68183,1.06837,0.92111,0.71554,0.7688,0.50802,1.10182,0.58964,1.06588,0.00604,0.00604,0.00604
42,2705.64,1.09228,0.67518,1.06584,0.91743,0.72064,0.77052,0.50867,1.10589,0.59168,1.06633,0.005941,0.005941,0.005941
43,2770,1.09255,0.6752,1.06469,0.91862,0.72071,0.77174,0.50998,1.09811,0.58686,1.06108,0.005842,0.005842,0.005842
44,2834.47,1.08583,0.66486,1.0624,0.92084,0.72073,0.76958,0.5105,1.0999,0.58317,1.06289,0.005743,0.005743,0.005743
45,2898.88,1.08124,0.66213,1.06091,0.91682,0.71839,0.76781,0.50957,1.09429,0.58428,1.05949,0.005644,0.005644,0.005644
46,2963.15,1.08217,0.66484,1.06206,0.92051,0.72078,0.77145,0.51,1.10344,0.58547,1.06397,0.005545,0.005545,0.005545
47,3027.5,1.08353,0.66525,1.05937,0.91969,0.72137,0.77183,0.51069,1.09744,0.58007,1.06053,0.005446,0.005446,0.005446
48,3091.81,1.06733,0.6534,1.05842,0.92576,0.72358,0.78066,0.51957,1.0996,0.57773,1.06136,0.005347,0.005347,0.005347
49,3156.28,1.07603,0.6515,1.05514,0.92009,0.72201,0.77132,0.51185,1.09747,0.57814,1.06013,0.005248,0.005248,0.005248
50,3220.71,1.06311,0.64902,1.0519,0.92075,0.72589,0.77668,0.51795,1.09534,0.57421,1.05859,0.005149,0.005149,0.005149
51,3285.25,1.06852,0.6464,1.05783,0.91939,0.7243,0.77222,0.51258,1.09526,0.58041,1.06003,0.00505,0.00505,0.00505
52,3349.54,1.06068,0.63744,1.05272,0.9183,0.72236,0.77364,0.51537,1.09628,0.57874,1.05969,0.004951,0.004951,0.004951
53,3413.92,1.07063,0.64738,1.05553,0.92267,0.72331,0.7731,0.51378,1.09138,0.57181,1.05706,0.004852,0.004852,0.004852
54,3478.21,1.05244,0.63295,1.05074,0.91848,0.72158,0.77402,0.5142,1.09631,0.57629,1.0583,0.004753,0.004753,0.004753
55,3542.49,1.05633,0.63517,1.04834,0.91986,0.72854,0.77393,0.51266,1.09603,0.56856,1.05943,0.004654,0.004654,0.004654
56,3606.75,1.05079,0.62427,1.04967,0.78009,0.72493,0.77453,0.515,1.0906,0.56839,1.05704,0.004555,0.004555,0.004555
57,3670.92,1.04923,0.62948,1.04936,0.92239,0.72997,0.77379,0.51356,1.09639,0.56563,1.05968,0.004456,0.004456,0.004456
58,3735.16,1.04555,0.62498,1.04277,0.92336,0.72819,0.77542,0.51459,1.09702,0.56407,1.05725,0.004357,0.004357,0.004357
59,3799.44,1.04361,0.62241,1.03785,0.92148,0.72662,0.77254,0.51064,1.09389,0.56757,1.05936,0.004258,0.004258,0.004258
60,3863.83,1.03953,0.62264,1.04031,0.91904,0.72887,0.77364,0.51331,1.09361,0.56515,1.05818,0.004159,0.004159,0.004159
61,3928.22,1.04239,0.61894,1.03569,0.9241,0.72432,0.77422,0.51438,1.09132,0.56207,1.05647,0.00406,0.00406,0.00406
62,3992.41,1.03372,0.61015,1.03849,0.92417,0.7254,0.77754,0.51792,1.09287,0.5576,1.05771,0.003961,0.003961,0.003961
63,4056.7,1.0356,0.61059,1.03609,0.9196,0.73237,0.77691,0.51827,1.08888,0.55643,1.05577,0.003862,0.003862,0.003862
64,4120.94,1.03869,0.61377,1.03952,0.91451,0.72984,0.77196,0.51382,1.09205,0.56034,1.05792,0.003763,0.003763,0.003763
65,4184.99,1.0273,0.60575,1.03672,0.91695,0.73463,0.77793,0.51977,1.08883,0.55157,1.05667,0.003664,0.003664,0.003664
66,4249.21,1.02663,0.60178,1.03376,0.92526,0.72943,0.7828,0.52298,1.09037,0.554,1.05856,0.003565,0.003565,0.003565
67,4313.45,1.02089,0.59625,1.03017,0.92533,0.72914,0.81137,0.55225,1.09368,0.55574,1.05646,0.003466,0.003466,0.003466
68,4377.77,1.02013,0.59431,1.03104,0.92402,0.73158,0.78083,0.52364,1.08517,0.55349,1.05552,0.003367,0.003367,0.003367
69,4441.97,1.01982,0.5924,1.02728,0.91707,0.7361,0.77684,0.51983,1.08688,0.54799,1.05589,0.003268,0.003268,0.003268
70,4506.17,1.01255,0.59295,1.0253,0.92482,0.72766,0.77782,0.51998,1.08816,0.55312,1.05567,0.003169,0.003169,0.003169
71,4570.45,1.00617,0.58633,1.02625,0.92014,0.73226,0.77947,0.51933,1.0915,0.54865,1.05888,0.00307,0.00307,0.00307
72,4634.78,1.01432,0.58876,1.0286,0.91885,0.73358,0.77793,0.51795,1.0876,0.5495,1.055,0.002971,0.002971,0.002971
73,4699.14,1.00425,0.58472,1.02303,0.92262,0.7243,0.77653,0.51948,1.08938,0.55184,1.05836,0.002872,0.002872,0.002872
74,4763.47,1.00137,0.58158,1.02322,0.92492,0.73033,0.77962,0.52013,1.08676,0.54758,1.05427,0.002773,0.002773,0.002773
75,4827.67,0.99935,0.57278,1.01844,0.92369,0.72962,0.77918,0.52078,1.08452,0.54442,1.05465,0.002674,0.002674,0.002674
76,4891.98,0.99433,0.57747,1.02142,0.92216,0.73091,0.77684,0.51894,1.08252,0.54677,1.05426,0.002575,0.002575,0.002575
77,4956.36,0.99374,0.57228,1.01987,0.92482,0.72899,0.77768,0.51976,1.08227,0.54606,1.05435,0.002476,0.002476,0.002476
78,5020.54,0.98942,0.57069,1.01761,0.92217,0.72915,0.77521,0.51847,1.08906,0.54532,1.05657,0.002377,0.002377,0.002377
79,5084.95,0.99205,0.56952,1.01845,0.92161,0.7311,0.77632,0.51842,1.08952,0.54495,1.05841,0.002278,0.002278,0.002278
80,5149.27,0.99044,0.571,1.01542,0.92339,0.72907,0.77686,0.51953,1.08632,0.54473,1.05558,0.002179,0.002179,0.002179
81,5213.77,0.98315,0.56702,1.01554,0.92465,0.72961,0.77592,0.51908,1.08413,0.54253,1.05633,0.00208,0.00208,0.00208
82,5278.11,0.98295,0.5645,1.01463,0.92546,0.72559,0.77536,0.51742,1.08541,0.54528,1.05448,0.001981,0.001981,0.001981
83,5342.41,0.9847,0.56228,1.01439,0.92189,0.73003,0.77663,0.51949,1.08639,0.54386,1.05756,0.001882,0.001882,0.001882
84,5406.81,0.97321,0.55876,1.01019,0.91893,0.73507,0.7755,0.52124,1.083,0.5415,1.05472,0.001783,0.001783,0.001783
85,5471.03,0.97195,0.55672,1.01193,0.92293,0.72924,0.7756,0.52042,1.08457,0.54348,1.05559,0.001684,0.001684,0.001684
86,5535.43,0.97019,0.54914,1.00805,0.91982,0.73079,0.777,0.52034,1.08592,0.54249,1.05817,0.001585,0.001585,0.001585
87,5599.86,0.96343,0.54431,1.00421,0.92312,0.73035,0.77513,0.51832,1.08623,0.54396,1.05802,0.001486,0.001486,0.001486
