epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,13037.7,1.00335,0.49146,0.95936,0.82213,0.76108,0.78755,0.51372,0.96664,0.44452,0.95729,0.004456,0.004456,0.004456
58,13266.1,1.00513,0.49528,0.96132,0.81111,0.76274,0.78989,0.51609,0.96766,0.44305,0.95851,0.004357,0.004357,0.004357
59,13495.1,1.00091,0.49364,0.96119,0.82924,0.75294,0.79234,0.51242,0.96621,0.44294,0.95877,0.004258,0.004258,0.004258
60,13724.1,0.99063,0.48952,0.96083,0.81261,0.75757,0.78495,0.51644,0.96401,0.44337,0.95822,0.004159,0.004159,0.004159
61,13953.3,0.98638,0.48344,0.96,0.80635,0.76475,0.79235,0.52101,0.96332,0.4423,0.95845,0.00406,0.00406,0.00406
62,14182.8,0.98869,0.485,0.95719,0.80073,0.76563,0.78896,0.51714,0.96392,0.44294,0.9569,0.003961,0.003961,0.003961
63,14411.9,0.98945,0.48248,0.95425,0.7877,0.77674,0.78773,0.5156,0.9635,0.44214,0.95753,0.003862,0.003862,0.003862
64,14641,0.98991,0.4796,0.9583,0.82308,0.76437,0.79241,0.51676,0.96299,0.43864,0.95877,0.003763,0.003763,0.003763
65,14870,0.97935,0.47856,0.95519,0.8383,0.74663,0.79257,0.52029,0.96053,0.43972,0.95629,0.003664,0.003664,0.003664
66,15099.3,0.97536,0.47551,0.95369,0.82521,0.75773,0.79064,0.51891,0.96309,0.43914,0.95662,0.003565,0.003565,0.003565
67,15328.6,0.9757,0.4772,0.95386,0.81825,0.76136,0.7909,0.51811,0.96104,0.43937,0.95661,0.003466,0.003466,0.003466
68,15557.9,0.96656,0.46926,0.94946,0.82592,0.75817,0.78757,0.51417,0.96239,0.43666,0.95772,0.003367,0.003367,0.003367
69,15786.9,0.95931,0.46529,0.94815,0.81456,0.75959,0.78442,0.51579,0.95952,0.43596,0.95709,0.003268,0.003268,0.003268
70,16014.9,0.95561,0.46406,0.94352,0.81117,0.75632,0.78162,0.51335,0.96017,0.43741,0.95715,0.003169,0.003169,0.003169
71,16242.8,0.95658,0.4613,0.94621,0.81964,0.76086,0.78466,0.51321,0.95894,0.43636,0.95701,0.00307,0.00307,0.00307
72,16471.1,0.95373,0.4643,0.9457,0.81652,0.76143,0.78289,0.51582,0.95771,0.43633,0.95682,0.002971,0.002971,0.002971
73,16699,0.95821,0.4626,0.94438,0.80449,0.77007,0.7864,0.51701,0.95625,0.43505,0.95579,0.002872,0.002872,0.002872
74,16927.1,0.94739,0.45421,0.94685,0.8067,0.77125,0.79047,0.51726,0.95681,0.43262,0.95646,0.002773,0.002773,0.002773
75,17155.1,0.94979,0.45687,0.94131,0.80288,0.77596,0.79245,0.51919,0.95547,0.43191,0.95697,0.002674,0.002674,0.002674
76,17383.1,0.94618,0.45438,0.94018,0.82053,0.76676,0.7933,0.52066,0.95476,0.42929,0.95638,0.002575,0.002575,0.002575
77,17611.4,0.94031,0.45112,0.94342,0.81583,0.76274,0.78923,0.51933,0.95407,0.42958,0.95643,0.002476,0.002476,0.002476
78,17839.5,0.92976,0.44711,0.9385,0.81253,0.76768,0.79068,0.52099,0.95396,0.4301,0.95675,0.002377,0.002377,0.002377
79,18067.7,0.93419,0.4459,0.93836,0.82116,0.76716,0.79294,0.52143,0.95417,0.42975,0.95715,0.002278,0.002278,0.002278
80,18296,0.93187,0.44418,0.93596,0.8291,0.76273,0.79156,0.52051,0.95364,0.4295,0.95649,0.002179,0.002179,0.002179
81,18523.9,0.92654,0.44507,0.93585,0.82384,0.77087,0.79591,0.51875,0.95447,0.43004,0.95723,0.00208,0.00208,0.00208
82,18752.1,0.92028,0.43797,0.93366,0.82101,0.77039,0.79381,0.51917,0.9534,0.43029,0.95708,0.001981,0.001981,0.001981
83,18980.5,0.91951,0.44044,0.93528,0.81398,0.76445,0.79008,0.51786,0.95351,0.42947,0.95684,0.001882,0.001882,0.001882
84,19209,0.91672,0.43481,0.93294,0.82002,0.76728,0.7905,0.51995,0.95213,0.42928,0.95581,0.001783,0.001783,0.001783
85,19437.3,0.91218,0.43071,0.92836,0.82443,0.76752,0.79203,0.52004,0.95343,0.42907,0.95639,0.001684,0.001684,0.001684
86,19665.6,0.90928,0.42835,0.92943,0.82529,0.76159,0.78893,0.51925,0.95291,0.42858,0.95638,0.001585,0.001585,0.001585
87,19894.3,0.89847,0.42574,0.92666,0.81746,0.76388,0.78835,0.51923,0.95266,0.42819,0.95669,0.001486,0.001486,0.001486
88,20122.7,0.89882,0.42335,0.92647,0.81517,0.7595,0.78908,0.51947,0.95277,0.42844,0.95668,0.001387,0.001387,0.001387
89,20351.1,0.89242,0.42061,0.92351,0.80863,0.76549,0.7893,0.51994,0.95272,0.42762,0.95681,0.001288,0.001288,0.001288
90,20579.5,0.88711,0.41663,0.92035,0.80436,0.76585,0.78794,0.51949,0.95212,0.42714,0.9569,0.001189,0.001189,0.001189
91,20808.1,0.86809,0.39709,0.92171,0.80791,0.76196,0.78744,0.51896,0.95189,0.42714,0.9566,0.00109,0.00109,0.00109
92,21035.9,0.85659,0.38997,0.91967,0.80742,0.75818,0.78582,0.51809,0.95236,0.42837,0.95682,0.000991,0.000991,0.000991
93,21263.6,0.84541,0.38338,0.91631,0.8089,0.75919,0.7858,0.51794,0.95349,0.42905,0.9573,0.000892,0.000892,0.000892
94,21491.7,0.84517,0.38407,0.91747,0.80666,0.76179,0.78458,0.51744,0.9531,0.42856,0.95777,0.000793,0.000793,0.000793
95,21719.9,0.83978,0.37789,0.91355,0.80917,0.75915,0.78474,0.51829,0.95342,0.42878,0.95775,0.000694,0.000694,0.000694
96,21947.9,0.83811,0.37931,0.91117,0.8132,0.75584,0.78447,0.51909,0.95429,0.42937,0.95835,0.000595,0.000595,0.000595
97,22176,0.83645,0.37716,0.91021,0.81454,0.75557,0.78515,0.5194,0.95483,0.42922,0.95893,0.000496,0.000496,0.000496
98,22404,0.83189,0.37615,0.90764,0.81952,0.7549,0.78629,0.51935,0.95541,0.42929,0.95909,0.000397,0.000397,0.000397
99,22631.8,0.83202,0.37623,0.90951,0.81682,0.75508,0.78613,0.51964,0.95579,0.42902,0.95928,0.000298,0.000298,0.000298
