epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,10886.5,1.03132,0.77435,1.21027,0.60333,0.49679,0.51593,0.32668,1.00244,0.68179,1.18452,0.007129,0.007129,0.007129
31,11267,1.02306,0.76404,1.20767,0.69564,0.49349,0.53775,0.3415,1.00281,0.67793,1.18889,0.00703,0.00703,0.00703
32,11649.4,1.02018,0.75785,1.1987,0.59554,0.50364,0.51661,0.32753,1.00021,0.67536,1.18784,0.006931,0.006931,0.006931
33,12035.6,1.01822,0.75849,1.19724,0.61901,0.50943,0.53727,0.33726,0.99328,0.66784,1.18077,0.006832,0.006832,0.006832
34,12420.4,1.01423,0.75102,1.19437,0.65961,0.51001,0.53429,0.34119,0.99006,0.66444,1.18195,0.006733,0.006733,0.006733
35,12806.2,1.01044,0.74879,1.19275,0.58955,0.53706,0.54136,0.34468,0.98642,0.65424,1.17637,0.006634,0.006634,0.006634
36,13184.3,1.00852,0.74507,1.1847,0.64986,0.51703,0.53763,0.34353,0.99129,0.65485,1.17546,0.006535,0.006535,0.006535
37,13564.6,1.00117,0.73065,1.18153,0.60801,0.53019,0.53958,0.34716,0.97991,0.65182,1.17534,0.006436,0.006436,0.006436
38,13954.2,0.99859,0.72783,1.1798,0.65595,0.50601,0.54425,0.34656,0.9801,0.64274,1.17194,0.006337,0.006337,0.006337
39,14328.3,0.99744,0.72645,1.18172,0.60591,0.54509,0.5482,0.34753,0.98291,0.64872,1.17629,0.006238,0.006238,0.006238
40,14723.6,0.99961,0.72349,1.1796,0.63249,0.54022,0.55433,0.35473,0.97201,0.63713,1.16604,0.006139,0.006139,0.006139
41,15111.9,0.98632,0.71353,1.17554,0.60593,0.53636,0.54526,0.35088,0.97375,0.63838,1.1661,0.00604,0.00604,0.00604
42,15493.3,0.98388,0.71373,1.17752,0.66669,0.52776,0.55314,0.35569,0.97547,0.63225,1.16953,0.005941,0.005941,0.005941
43,15885.8,0.9798,0.69672,1.17203,0.62165,0.55008,0.55339,0.35525,0.97982,0.63469,1.17106,0.005842,0.005842,0.005842
44,16245.4,0.97607,0.69528,1.16408,0.61949,0.53058,0.55952,0.36225,0.97201,0.6317,1.16565,0.005743,0.005743,0.005743
45,16603.5,0.97581,0.69471,1.16963,0.65558,0.55313,0.56371,0.36366,0.96775,0.63135,1.16279,0.005644,0.005644,0.005644
46,16963.4,0.97371,0.68936,1.16213,0.65082,0.56636,0.572,0.36213,0.96923,0.62991,1.16319,0.005545,0.005545,0.005545
47,17327.1,0.96425,0.68609,1.15911,0.69742,0.52573,0.56628,0.36257,0.96723,0.62623,1.16185,0.005446,0.005446,0.005446
48,17700.2,0.96888,0.69065,1.15997,0.66805,0.52901,0.56578,0.36632,0.96176,0.62187,1.15702,0.005347,0.005347,0.005347
49,18086.1,0.96104,0.67677,1.15909,0.65545,0.55186,0.57941,0.37176,0.96273,0.61699,1.15997,0.005248,0.005248,0.005248
50,18471,0.95795,0.67884,1.15687,0.66684,0.52276,0.56844,0.36431,0.96155,0.61806,1.15831,0.005149,0.005149,0.005149
51,18858.4,0.95795,0.66496,1.14939,0.69223,0.53212,0.57264,0.37138,0.95584,0.6096,1.15258,0.00505,0.00505,0.00505
52,19245.3,0.94568,0.65958,1.14742,0.64979,0.53778,0.57076,0.3701,0.95627,0.61444,1.15381,0.004951,0.004951,0.004951
53,19638.7,0.95301,0.66129,1.15232,0.66414,0.55273,0.57691,0.37062,0.95818,0.61003,1.1574,0.004852,0.004852,0.004852
54,20023.5,0.94884,0.65562,1.14913,0.68348,0.57128,0.58631,0.37774,0.95883,0.60554,1.15797,0.004753,0.004753,0.004753
55,20406.6,0.94172,0.6509,1.1412,0.69066,0.5588,0.57696,0.37699,0.95674,0.59975,1.15106,0.004654,0.004654,0.004654
56,20798.1,0.93811,0.64626,1.14048,0.6906,0.54267,0.5809,0.37715,0.95165,0.59885,1.154,0.004555,0.004555,0.004555
57,21188.8,0.93793,0.64617,1.14121,0.70833,0.55066,0.5887,0.38045,0.95256,0.60033,1.15456,0.004456,0.004456,0.004456
58,21579.6,0.9319,0.64389,1.13985,0.70683,0.55318,0.59124,0.38473,0.94995,0.59666,1.15541,0.004357,0.004357,0.004357
59,21977,0.93235,0.63568,1.1405,0.72163,0.54328,0.59146,0.38305,0.94921,0.59961,1.1528,0.004258,0.004258,0.004258
60,22365,0.93021,0.6354,1.1417,0.69456,0.56781,0.59112,0.38708,0.94771,0.59309,1.15066,0.004159,0.004159,0.004159
61,22755.4,0.92653,0.62726,1.138,0.70674,0.5594,0.59704,0.38843,0.94845,0.59364,1.15652,0.00406,0.00406,0.00406
62,23128.5,0.9271,0.62826,1.13381,0.69662,0.55687,0.59488,0.38798,0.95099,0.59228,1.15285,0.003961,0.003961,0.003961
63,23499.1,0.92065,0.62265,1.1289,0.64827,0.5757,0.58979,0.3822,0.9491,0.59774,1.14964,0.003862,0.003862,0.003862
64,23870.3,0.9166,0.61379,1.1273,0.67455,0.58634,0.59484,0.3871,0.94883,0.5906,1.15203,0.003763,0.003763,0.003763
65,24242.6,0.90725,0.61282,1.12365,0.69934,0.55728,0.58889,0.38524,0.94694,0.59017,1.15556,0.003664,0.003664,0.003664
66,24616.6,0.90868,0.61155,1.12257,0.66059,0.58088,0.59242,0.38936,0.94493,0.58427,1.15246,0.003565,0.003565,0.003565
67,24982.1,0.90409,0.61059,1.12609,0.65014,0.58597,0.59336,0.38897,0.94398,0.58268,1.15182,0.003466,0.003466,0.003466
68,25344.1,0.90567,0.60609,1.11968,0.66002,0.58392,0.59443,0.39012,0.94442,0.58367,1.15127,0.003367,0.003367,0.003367
69,25706.3,0.90482,0.59754,1.12274,0.64584,0.59835,0.59808,0.38925,0.94497,0.58374,1.15131,0.003268,0.003268,0.003268
70,26070.6,0.90033,0.60084,1.12009,0.68899,0.57641,0.6013,0.39425,0.94497,0.57894,1.1527,0.003169,0.003169,0.003169
71,26439.7,0.90853,0.60374,1.118,0.69273,0.56524,0.59763,0.39073,0.93999,0.57971,1.14725,0.00307,0.00307,0.00307
72,26808.4,0.8996,0.59809,1.12062,0.69297,0.58541,0.60209,0.3943,0.94061,0.57978,1.14979,0.002971,0.002971,0.002971
73,27178,0.89091,0.58995,1.1115,0.67255,0.59482,0.6031,0.39462,0.94014,0.57788,1.14822,0.002872,0.002872,0.002872
74,27553,0.88724,0.58801,1.11384,0.69337,0.57769,0.60505,0.39629,0.93746,0.57591,1.14888,0.002773,0.002773,0.002773
75,27923.6,0.88435,0.58011,1.11196,0.71044,0.57746,0.60051,0.39382,0.93997,0.57486,1.15057,0.002674,0.002674,0.002674
76,28295.5,0.88321,0.5777,1.11012,0.74567,0.55656,0.59932,0.39403,0.94101,0.57536,1.15161,0.002575,0.002575,0.002575
77,28659.6,0.88098,0.57477,1.10589,0.69983,0.57524,0.59681,0.3897,0.93833,0.57594,1.1485,0.002476,0.002476,0.002476
78,29021.7,0.87974,0.56848,1.1062,0.72956,0.57176,0.60084,0.39244,0.93759,0.57302,1.14907,0.002377,0.002377,0.002377
79,29387.6,0.87234,0.56607,1.10591,0.69803,0.59186,0.60575,0.39845,0.93726,0.57104,1.14706,0.002278,0.002278,0.002278
80,29750,0.87025,0.56178,1.09953,0.69214,0.58358,0.60442,0.39909,0.93909,0.57253,1.14648,0.002179,0.002179,0.002179
81,30112.7,0.86662,0.55834,1.0979,0.72918,0.58295,0.60828,0.40005,0.93825,0.5719,1.14503,0.00208,0.00208,0.00208
82,30478.1,0.86774,0.55691,1.09449,0.74168,0.57299,0.6097,0.40087,0.93465,0.57035,1.14588,0.001981,0.001981,0.001981
83,30840.7,0.8598,0.55032,1.09164,0.71071,0.57253,0.60739,0.39934,0.93465,0.56801,1.14315,0.001882,0.001882,0.001882
84,31205.8,0.86225,0.55084,1.09282,0.73443,0.56966,0.60953,0.40075,0.93568,0.56542,1.14601,0.001783,0.001783,0.001783
85,31567.2,0.85772,0.54649,1.09166,0.72687,0.5851,0.60784,0.39973,0.93639,0.56543,1.14678,0.001684,0.001684,0.001684
86,31933.9,0.85642,0.54856,1.09219,0.75167,0.56778,0.60882,0.40144,0.93627,0.56525,1.14615,0.001585,0.001585,0.001585
87,32296.9,0.85286,0.54752,1.09136,0.73377,0.57722,0.61028,0.40175,0.93611,0.56358,1.1464,0.001486,0.001486,0.001486
88,32658,0.8522,0.53883,1.08871,0.73148,0.5823,0.61672,0.40481,0.93576,0.56748,1.14645,0.001387,0.001387,0.001387
89,33019.6,0.84751,0.53472,1.08224,0.75203,0.57997,0.61689,0.40443,0.93647,0.56587,1.14629,0.001288,0.001288,0.001288
90,33385.4,0.84725,0.53395,1.08301,0.73182,0.57925,0.6165,0.40347,0.93511,0.56416,1.14464,0.001189,0.001189,0.001189
91,33750.7,0.80919,0.46287,1.05412,0.69966,0.58947,0.61249,0.40323,0.93633,0.56649,1.14651,0.00109,0.00109,0.00109
92,34113.7,0.80237,0.4515,1.05096,0.69942,0.58703,0.61075,0.4047,0.93691,0.56748,1.14853,0.000991,0.000991,0.000991
93,34474,0.79796,0.44673,1.04623,0.71412,0.58484,0.61171,0.40151,0.93786,0.5699,1.14845,0.000892,0.000892,0.000892
94,34836.9,0.79153,0.4396,1.04152,0.72486,0.57692,0.61162,0.40114,0.93828,0.56945,1.14916,0.000793,0.000793,0.000793
95,35199,0.78545,0.43524,1.04033,0.72045,0.57096,0.60937,0.4009,0.93836,0.56784,1.14825,0.000694,0.000694,0.000694
96,35562.3,0.78491,0.43496,1.03915,0.70494,0.57131,0.60884,0.39988,0.93923,0.56853,1.14883,0.000595,0.000595,0.000595
97,35924.8,0.77879,0.42709,1.0352,0.73237,0.56337,0.61169,0.40216,0.93952,0.56981,1.14967,0.000496,0.000496,0.000496
98,36285,0.77417,0.42546,1.03204,0.72151,0.56888,0.61329,0.40089,0.93919,0.56933,1.15037,0.000397,0.000397,0.000397
99,36646.3,0.77391,0.42529,1.03348,0.72872,0.56897,0.61271,0.40111,0.9388,0.57023,1.15007,0.000298,0.000298,0.000298
100,37009.2,0.76873,0.41871,1.02895,0.71578,0.57021,0.61248,0.40271,0.93866,0.57031,1.15049,0.000199,0.000199,0.000199
