epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2902.39,1.10751,0.68848,1.07165,0.76384,0.71965,0.76818,0.50705,1.10999,0.59287,1.0682,0.005743,0.005743,0.005743
45,2968.43,1.10588,0.6861,1.06985,0.77373,0.72111,0.77119,0.5096,1.1029,0.59586,1.0584,0.005644,0.005644,0.005644
46,3034.68,1.10448,0.69122,1.07033,0.91785,0.71472,0.76775,0.50657,1.10678,0.59188,1.06586,0.005545,0.005545,0.005545
47,3100.85,1.10499,0.68958,1.06734,0.77434,0.72064,0.77136,0.50989,1.10189,0.58788,1.06272,0.005446,0.005446,0.005446
48,3166.8,1.09193,0.67889,1.06784,0.92521,0.71368,0.76824,0.51005,1.09828,0.58549,1.05853,0.005347,0.005347,0.005347
49,3232.95,1.10007,0.67628,1.06426,0.77275,0.71572,0.77037,0.50953,1.10166,0.58739,1.06285,0.005248,0.005248,0.005248
50,3299.05,1.08879,0.67675,1.06236,0.91474,0.72143,0.77174,0.51127,1.10082,0.58666,1.06058,0.005149,0.005149,0.005149
51,3364.94,1.09692,0.67242,1.06865,0.78436,0.71348,0.77123,0.5128,1.10213,0.58239,1.06117,0.00505,0.00505,0.00505
52,3430.83,1.08436,0.65904,1.06074,0.77477,0.72397,0.77219,0.51245,1.10235,0.58131,1.06188,0.004951,0.004951,0.004951
53,3496.85,1.09259,0.67154,1.06376,0.92358,0.72062,0.77306,0.51298,1.10179,0.58048,1.06056,0.004852,0.004852,0.004852
54,3562.68,1.07454,0.65364,1.06023,0.77093,0.72299,0.77214,0.51351,1.10192,0.57839,1.06501,0.004753,0.004753,0.004753
55,3628.47,1.07881,0.65855,1.05999,0.78231,0.72005,0.77476,0.51394,1.09926,0.57451,1.06,0.004654,0.004654,0.004654
56,3694.37,1.07472,0.64738,1.05792,0.78161,0.7237,0.77545,0.51593,1.09186,0.57223,1.05645,0.004555,0.004555,0.004555
57,3759.77,1.07164,0.65215,1.05695,0.77779,0.72346,0.7745,0.51415,1.09315,0.57191,1.05422,0.004456,0.004456,0.004456
58,3825.57,1.0697,0.64825,1.0501,0.7788,0.72285,0.77491,0.51381,1.09214,0.56896,1.0567,0.004357,0.004357,0.004357
59,3891.09,1.06572,0.64558,1.04708,0.91997,0.72347,0.772,0.51195,1.09585,0.5684,1.0589,0.004258,0.004258,0.004258
60,3957.13,1.06384,0.64725,1.05081,0.77714,0.7228,0.77325,0.51266,1.09719,0.57415,1.0608,0.004159,0.004159,0.004159
61,4023.08,1.06788,0.64262,1.04547,0.92339,0.72095,0.77415,0.51417,1.09395,0.5684,1.05682,0.00406,0.00406,0.00406
62,4088.82,1.06117,0.63354,1.04666,0.77716,0.72887,0.77498,0.51496,1.09529,0.56443,1.05474,0.003961,0.003961,0.003961
63,4154.74,1.05823,0.63381,1.0437,0.77943,0.72726,0.77663,0.51646,1.09386,0.56492,1.05565,0.003862,0.003862,0.003862
64,4220.84,1.06185,0.63831,1.04758,0.77916,0.72359,0.77534,0.5154,1.08985,0.5654,1.05464,0.003763,0.003763,0.003763
65,4286.49,1.05298,0.63257,1.04401,0.78065,0.72536,0.77639,0.51773,1.08941,0.56538,1.05549,0.003664,0.003664,0.003664
