epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,619.725,1.23883,0.73632,1.33909,0.88872,0.77997,0.85624,0.47794,1.38388,0.67262,1.61306,0.007822,0.007822,0.007822
24,646.543,1.22507,0.71871,1.34615,0.86242,0.79556,0.8522,0.48042,1.36727,0.66754,1.58209,0.007723,0.007723,0.007723
25,673.394,1.23024,0.71663,1.33907,0.91575,0.77082,0.84484,0.47896,1.39851,0.67522,1.59721,0.007624,0.007624,0.007624
26,700.236,1.20439,0.70517,1.33542,0.89638,0.78903,0.84315,0.47126,1.398,0.65952,1.61214,0.007525,0.007525,0.007525
27,727.064,1.21065,0.69415,1.31831,0.88065,0.80752,0.85042,0.47845,1.41354,0.67747,1.64363,0.007426,0.007426,0.007426
28,753.912,1.21928,0.69673,1.3381,0.80794,0.81889,0.83168,0.48227,1.40749,0.64555,1.62467,0.007327,0.007327,0.007327
29,780.746,1.20118,0.69,1.3226,0.82995,0.78424,0.83477,0.47888,1.40011,0.64152,1.63494,0.007228,0.007228,0.007228
30,807.583,1.18452,0.67948,1.33475,0.89459,0.76791,0.83681,0.47456,1.35369,0.62227,1.5991,0.007129,0.007129,0.007129
31,834.369,1.17953,0.66195,1.33744,0.87047,0.7521,0.80765,0.44883,1.42227,0.65892,1.65024,0.00703,0.00703,0.00703
32,861.179,1.18476,0.67716,1.31423,0.78501,0.79994,0.80833,0.46268,1.39933,0.64378,1.61328,0.006931,0.006931,0.006931
33,888.08,1.17664,0.66793,1.3245,0.80037,0.80084,0.81537,0.46677,1.39007,0.66195,1.64215,0.006832,0.006832,0.006832
34,914.874,1.18204,0.65979,1.32102,0.81229,0.81081,0.84974,0.48705,1.3778,0.62526,1.5975,0.006733,0.006733,0.006733
35,941.886,1.16192,0.64671,1.30156,0.82188,0.79588,0.83958,0.47083,1.38249,0.64663,1.60892,0.006634,0.006634,0.006634
36,968.794,1.14985,0.65158,1.29469,0.81412,0.82036,0.84275,0.48523,1.37152,0.64274,1.59753,0.006535,0.006535,0.006535
37,995.652,1.16117,0.65175,1.29855,0.88633,0.78137,0.84539,0.48268,1.35973,0.62928,1.60037,0.006436,0.006436,0.006436
38,1022.53,1.14063,0.63335,1.2839,0.9015,0.78608,0.84382,0.48044,1.40447,0.63744,1.61543,0.006337,0.006337,0.006337
39,1049.35,1.15132,0.62074,1.28919,0.82005,0.8085,0.85262,0.47845,1.36959,0.64744,1.60122,0.006238,0.006238,0.006238
40,1076.25,1.12328,0.61554,1.2773,0.92004,0.78609,0.83541,0.47717,1.39085,0.61951,1.63834,0.006139,0.006139,0.006139
41,1103.13,1.11299,0.60032,1.26375,0.86215,0.80457,0.83335,0.47448,1.39031,0.64317,1.61034,0.00604,0.00604,0.00604
42,1129.96,1.12548,0.61903,1.26949,0.79035,0.80673,0.82569,0.45911,1.40292,0.64079,1.64319,0.005941,0.005941,0.005941
43,1156.8,1.12152,0.6213,1.26978,0.78528,0.86141,0.85717,0.48585,1.4056,0.63386,1.65744,0.005842,0.005842,0.005842
44,1183.65,1.11204,0.60987,1.27226,0.88676,0.7937,0.88508,0.48714,1.41756,0.65018,1.63473,0.005743,0.005743,0.005743
45,1210.55,1.09501,0.59162,1.25908,0.8717,0.78493,0.85113,0.47335,1.41769,0.65087,1.63786,0.005644,0.005644,0.005644
46,1237.44,1.08332,0.58595,1.24069,0.90165,0.78009,0.85326,0.46733,1.4214,0.6445,1.64658,0.005545,0.005545,0.005545
47,1264.3,1.09565,0.59226,1.25892,0.90174,0.80724,0.87215,0.49321,1.38053,0.62081,1.6436,0.005446,0.005446,0.005446
48,1291.23,1.08157,0.58543,1.25601,0.89032,0.79452,0.87455,0.49586,1.38818,0.62694,1.62978,0.005347,0.005347,0.005347
49,1318.13,1.06557,0.57331,1.23952,0.91715,0.77578,0.85147,0.4674,1.4258,0.6379,1.67885,0.005248,0.005248,0.005248
50,1345,1.07483,0.58176,1.24561,0.86031,0.76038,0.83143,0.45699,1.41,0.63283,1.64913,0.005149,0.005149,0.005149
51,1371.86,1.08086,0.57212,1.23877,0.80978,0.77685,0.84694,0.45241,1.42675,0.63525,1.67572,0.00505,0.00505,0.00505
52,1398.74,1.0717,0.56155,1.23696,0.89263,0.77429,0.83571,0.46529,1.41604,0.6186,1.67805,0.004951,0.004951,0.004951
53,1425.55,1.0535,0.55762,1.23916,0.77631,0.85899,0.85464,0.47295,1.41106,0.62436,1.67718,0.004852,0.004852,0.004852
54,1452.43,1.04094,0.55684,1.22728,0.83655,0.78772,0.85035,0.49146,1.39345,0.61854,1.66164,0.004753,0.004753,0.004753
55,1479.29,1.04335,0.55111,1.23409,0.88983,0.79388,0.84456,0.4737,1.39834,0.6409,1.6571,0.004654,0.004654,0.004654
56,1506.22,1.04328,0.54235,1.22547,0.83862,0.818,0.86309,0.49305,1.40412,0.60051,1.65151,0.004555,0.004555,0.004555
57,1533.16,1.04299,0.54965,1.22451,0.86739,0.83798,0.87336,0.48397,1.41872,0.62223,1.66917,0.004456,0.004456,0.004456
58,1560.02,1.01128,0.53191,1.22583,0.91071,0.80066,0.87159,0.4832,1.4281,0.61928,1.69944,0.004357,0.004357,0.004357
59,1586.91,1.02337,0.53994,1.21953,0.85056,0.81428,0.86242,0.48181,1.39956,0.6373,1.63152,0.004258,0.004258,0.004258
60,1613.8,1.0153,0.53147,1.19041,0.91044,0.84144,0.8846,0.49043,1.42105,0.61435,1.65972,0.004159,0.004159,0.004159
61,1640.67,1.02139,0.5313,1.20047,0.91781,0.80891,0.87453,0.475,1.43323,0.62764,1.66829,0.00406,0.00406,0.00406
62,1667.54,1.00838,0.52596,1.19153,0.89752,0.81416,0.86168,0.46391,1.42394,0.61697,1.69017,0.003961,0.003961,0.003961
63,1694.44,0.99372,0.51958,1.1859,0.86771,0.81994,0.86343,0.46558,1.42269,0.60716,1.68308,0.003862,0.003862,0.003862
64,1721.32,0.99557,0.51173,1.1878,0.87598,0.8061,0.86398,0.46969,1.44294,0.61852,1.73776,0.003763,0.003763,0.003763
65,1748.24,0.9782,0.511,1.20064,0.91271,0.78676,0.87775,0.48353,1.43173,0.62316,1.72436,0.003664,0.003664,0.003664
66,1775.11,0.97481,0.50214,1.1943,0.88058,0.81476,0.8549,0.47394,1.43458,0.6231,1.73832,0.003565,0.003565,0.003565
67,1801.99,0.95369,0.48961,1.18569,0.8956,0.81577,0.86748,0.48169,1.4322,0.62158,1.72372,0.003466,0.003466,0.003466
68,1828.83,0.96386,0.50254,1.1981,0.86761,0.83797,0.87654,0.48969,1.42677,0.63195,1.73267,0.003367,0.003367,0.003367
