epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,966.637,1.07471,0.66914,1.18994,0.82479,0.8733,0.89473,0.57497,1.19379,0.64099,1.27038,0.005743,0.005743,0.005743
45,988.46,1.07457,0.65992,1.18965,0.88938,0.85094,0.91306,0.57878,1.17605,0.62407,1.25634,0.005644,0.005644,0.005644
46,1010.22,1.06415,0.65926,1.18134,0.85154,0.89398,0.9134,0.58887,1.15485,0.60214,1.25396,0.005545,0.005545,0.005545
47,1032.06,1.06907,0.6625,1.18428,0.85125,0.88804,0.91506,0.58773,1.13946,0.60065,1.23157,0.005446,0.005446,0.005446
48,1053.86,1.05863,0.65264,1.17785,0.86911,0.89619,0.92409,0.58114,1.1763,0.61034,1.26693,0.005347,0.005347,0.005347
49,1075.87,1.04645,0.63861,1.16939,0.83133,0.89762,0.91433,0.58762,1.16269,0.60269,1.26333,0.005248,0.005248,0.005248
50,1097.73,1.03106,0.63008,1.16153,0.86506,0.87039,0.90778,0.58371,1.16171,0.6196,1.25476,0.005149,0.005149,0.005149
51,1119.49,1.0406,0.63631,1.16811,0.84239,0.87053,0.90483,0.57706,1.16148,0.60354,1.24741,0.00505,0.00505,0.00505
52,1141.28,1.03047,0.62979,1.15891,0.87113,0.88752,0.91207,0.5878,1.16276,0.59144,1.25103,0.004951,0.004951,0.004951
53,1163.07,1.0351,0.62952,1.15819,0.8511,0.89586,0.91615,0.58347,1.16619,0.59674,1.26446,0.004852,0.004852,0.004852
54,1184.87,1.02962,0.62714,1.1614,0.8757,0.87159,0.92315,0.59544,1.16062,0.58766,1.24762,0.004753,0.004753,0.004753
55,1206.69,1.01084,0.61299,1.15679,0.87366,0.88424,0.92014,0.59326,1.16068,0.58974,1.2491,0.004654,0.004654,0.004654
56,1228.5,1.0058,0.60663,1.14719,0.87916,0.88939,0.92387,0.59313,1.15604,0.58603,1.251,0.004555,0.004555,0.004555
57,1250.35,1.00201,0.6014,1.15156,0.86794,0.88773,0.92377,0.58964,1.14363,0.57338,1.23609,0.004456,0.004456,0.004456
58,1272.27,1.00923,0.60949,1.15295,0.84719,0.91009,0.91309,0.58907,1.14149,0.58257,1.24189,0.004357,0.004357,0.004357
59,1294.1,1.00484,0.59605,1.14056,0.87244,0.8881,0.92494,0.60559,1.13855,0.57812,1.23803,0.004258,0.004258,0.004258
60,1315.92,0.99703,0.60265,1.14795,0.87475,0.90469,0.92404,0.59754,1.15412,0.57166,1.25033,0.004159,0.004159,0.004159
61,1337.7,0.9965,0.58592,1.13534,0.86846,0.90643,0.92512,0.59337,1.15968,0.57351,1.25229,0.00406,0.00406,0.00406
62,1359.48,0.98674,0.58309,1.13194,0.88116,0.8841,0.92051,0.60011,1.15118,0.57129,1.25096,0.003961,0.003961,0.003961
63,1381.34,0.98611,0.58672,1.13415,0.88563,0.88323,0.92346,0.59645,1.15095,0.5765,1.24671,0.003862,0.003862,0.003862
64,1403.13,0.98481,0.58072,1.13479,0.87984,0.88312,0.92498,0.59723,1.15138,0.5682,1.2511,0.003763,0.003763,0.003763
