epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,829.281,1.1581,0.77532,1.33939,0.84837,0.87273,0.89857,0.56061,1.2113,0.66738,1.41929,0.007624,0.007624,0.007624
26,862.257,1.15808,0.73478,1.33934,0.86012,0.87335,0.89796,0.56278,1.19918,0.65841,1.43613,0.007525,0.007525,0.007525
27,895.377,1.15474,0.7428,1.34268,0.84645,0.84879,0.89349,0.56496,1.18932,0.65005,1.42732,0.007426,0.007426,0.007426
28,928.385,1.13998,0.73477,1.32894,0.82065,0.87578,0.88916,0.56757,1.16386,0.64172,1.39829,0.007327,0.007327,0.007327
29,961.532,1.13834,0.72468,1.33851,0.85324,0.87038,0.8974,0.55837,1.20336,0.64806,1.44519,0.007228,0.007228,0.007228
30,994.54,1.12888,0.70971,1.33582,0.82917,0.82972,0.86915,0.55138,1.18219,0.65295,1.40626,0.007129,0.007129,0.007129
31,1027.71,1.13481,0.72574,1.32392,0.81517,0.89046,0.90112,0.57901,1.17088,0.61941,1.39979,0.00703,0.00703,0.00703
32,1060.73,1.11642,0.69963,1.3104,0.84579,0.88061,0.90828,0.58386,1.1543,0.60774,1.38761,0.006931,0.006931,0.006931
33,1093.92,1.12067,0.71562,1.33234,0.87548,0.86141,0.91543,0.58355,1.18415,0.61594,1.41388,0.006832,0.006832,0.006832
34,1126.88,1.10798,0.69001,1.31567,0.85514,0.89688,0.91359,0.58456,1.16654,0.61237,1.39634,0.006733,0.006733,0.006733
35,1159.93,1.11055,0.67181,1.31735,0.84085,0.86611,0.90611,0.57756,1.15153,0.61666,1.38839,0.006634,0.006634,0.006634
36,1193.07,1.1102,0.68594,1.31176,0.85577,0.89839,0.91717,0.58294,1.17048,0.60088,1.41646,0.006535,0.006535,0.006535
37,1226.07,1.10105,0.68547,1.3231,0.83592,0.88702,0.90798,0.59267,1.14046,0.60806,1.38685,0.006436,0.006436,0.006436
38,1259.2,1.09457,0.67204,1.31679,0.86028,0.85113,0.8959,0.57378,1.1555,0.60679,1.39142,0.006337,0.006337,0.006337
39,1292.2,1.09527,0.67266,1.30894,0.85014,0.87325,0.90952,0.58739,1.15504,0.5845,1.38578,0.006238,0.006238,0.006238
40,1325.18,1.08279,0.67296,1.29564,0.8841,0.86857,0.91765,0.58495,1.15597,0.60139,1.39912,0.006139,0.006139,0.006139
41,1358.33,1.09023,0.66475,1.30505,0.87736,0.88049,0.91549,0.59092,1.14471,0.59984,1.38876,0.00604,0.00604,0.00604
42,1391.35,1.08038,0.65897,1.29449,0.87394,0.88443,0.91262,0.59216,1.14243,0.58897,1.38734,0.005941,0.005941,0.005941
43,1424.51,1.07938,0.65444,1.29541,0.84765,0.89042,0.91584,0.58951,1.13676,0.59454,1.3826,0.005842,0.005842,0.005842
44,1457.48,1.07722,0.65359,1.30019,0.877,0.87063,0.91793,0.59622,1.14837,0.58796,1.38705,0.005743,0.005743,0.005743
45,1490.5,1.06655,0.63108,1.28832,0.87768,0.87747,0.92178,0.59332,1.16236,0.58823,1.37775,0.005644,0.005644,0.005644
46,1523.65,1.06459,0.63636,1.27648,0.87087,0.89733,0.92109,0.59371,1.15032,0.58725,1.38079,0.005545,0.005545,0.005545
47,1556.66,1.08033,0.64578,1.29054,0.84956,0.9085,0.91453,0.59855,1.13883,0.57674,1.37327,0.005446,0.005446,0.005446
48,1589.81,1.05871,0.62729,1.27163,0.86619,0.88597,0.92136,0.58749,1.15679,0.57724,1.38253,0.005347,0.005347,0.005347
49,1622.85,1.05361,0.61993,1.25718,0.84735,0.88083,0.89689,0.57752,1.15063,0.57267,1.37699,0.005248,0.005248,0.005248
50,1655.96,1.043,0.60718,1.26007,0.8577,0.89453,0.91032,0.59431,1.13746,0.56333,1.38442,0.005149,0.005149,0.005149
51,1688.95,1.04295,0.61752,1.27652,0.88535,0.87649,0.92017,0.59257,1.15808,0.58056,1.39452,0.00505,0.00505,0.00505
52,1722.1,1.03641,0.61457,1.26449,0.88505,0.87117,0.91936,0.60017,1.13956,0.56129,1.36383,0.004951,0.004951,0.004951
53,1755.1,1.03734,0.60463,1.24624,0.84625,0.89089,0.90204,0.58204,1.15982,0.59389,1.37594,0.004852,0.004852,0.004852
54,1788.11,1.03081,0.6036,1.25149,0.84766,0.89295,0.91365,0.59447,1.12881,0.56572,1.36262,0.004753,0.004753,0.004753
55,1821.19,1.02564,0.59156,1.25356,0.85577,0.90121,0.91982,0.60099,1.13636,0.54538,1.37725,0.004654,0.004654,0.004654
56,1854.17,1.00646,0.58205,1.2418,0.88767,0.88098,0.92215,0.60264,1.13875,0.55063,1.3868,0.004555,0.004555,0.004555
57,1887.37,1.00483,0.59197,1.25271,0.86084,0.89342,0.91659,0.60055,1.11879,0.55234,1.36051,0.004456,0.004456,0.004456
58,1920.29,1.01074,0.59369,1.25148,0.84755,0.91052,0.9145,0.59338,1.15104,0.55032,1.39422,0.004357,0.004357,0.004357
59,1953.45,1.00923,0.58114,1.24595,0.85296,0.90128,0.91733,0.59371,1.14517,0.55883,1.38799,0.004258,0.004258,0.004258
60,1986.42,0.9975,0.57715,1.24951,0.87166,0.89905,0.92145,0.59951,1.13721,0.54314,1.3714,0.004159,0.004159,0.004159
61,2019.4,0.99867,0.56745,1.23197,0.87796,0.88996,0.92241,0.59928,1.14926,0.54577,1.38621,0.00406,0.00406,0.00406
62,2052.53,0.99717,0.56937,1.23534,0.87054,0.891,0.91982,0.59531,1.14754,0.55864,1.3996,0.003961,0.003961,0.003961
63,2085.55,0.99465,0.57244,1.23362,0.8558,0.89531,0.91953,0.59013,1.14244,0.54705,1.39056,0.003862,0.003862,0.003862
64,2118.67,0.99836,0.56443,1.24112,0.8703,0.89031,0.92561,0.59455,1.15168,0.53866,1.40457,0.003763,0.003763,0.003763
65,2151.65,0.9842,0.56509,1.23174,0.88598,0.90184,0.92849,0.60752,1.12666,0.52992,1.37631,0.003664,0.003664,0.003664
66,2184.66,0.98197,0.55993,1.23288,0.90074,0.87035,0.92778,0.60891,1.13251,0.54565,1.3649,0.003565,0.003565,0.003565
67,2217.84,0.97779,0.55504,1.22417,0.865,0.9092,0.92827,0.60148,1.1373,0.53229,1.38211,0.003466,0.003466,0.003466
68,2250.84,0.96932,0.55131,1.22492,0.8819,0.89168,0.92858,0.60755,1.13054,0.53268,1.39078,0.003367,0.003367,0.003367
69,2284,0.95636,0.53369,1.22312,0.89168,0.88663,0.92852,0.60487,1.13393,0.53421,1.36895,0.003268,0.003268,0.003268
70,2316.97,0.96344,0.5421,1.20949,0.86771,0.89188,0.92032,0.60501,1.12795,0.53394,1.3679,0.003169,0.003169,0.003169
71,2349.97,0.95284,0.541,1.20467,0.8715,0.91331,0.92041,0.60085,1.12736,0.52397,1.37579,0.00307,0.00307,0.00307
72,2383.1,0.95806,0.53304,1.20724,0.88178,0.89443,0.92336,0.60417,1.13209,0.53129,1.36398,0.002971,0.002971,0.002971
73,2416.08,0.95531,0.54733,1.20198,0.88689,0.87105,0.92269,0.59738,1.14706,0.53596,1.38379,0.002872,0.002872,0.002872
74,2449.19,0.94304,0.52386,1.20222,0.89294,0.88349,0.92468,0.60494,1.12629,0.52795,1.36401,0.002773,0.002773,0.002773
75,2482.21,0.92748,0.51761,1.19973,0.86535,0.91806,0.93134,0.60958,1.12478,0.52038,1.36943,0.002674,0.002674,0.002674
76,2515.39,0.9411,0.51738,1.20149,0.88022,0.91501,0.92308,0.60301,1.12427,0.5249,1.36673,0.002575,0.002575,0.002575
77,2548.33,0.93012,0.52275,1.20855,0.87203,0.90595,0.91901,0.60174,1.12529,0.52548,1.3682,0.002476,0.002476,0.002476
78,2581.48,0.92859,0.51012,1.19186,0.87713,0.89183,0.91755,0.60153,1.12504,0.52078,1.38171,0.002377,0.002377,0.002377
79,2614.51,0.92447,0.51227,1.18437,0.87018,0.89744,0.91742,0.59829,1.13525,0.52298,1.36639,0.002278,0.002278,0.002278
80,2647.59,0.92047,0.50783,1.18119,0.87566,0.90469,0.92791,0.60101,1.13507,0.52081,1.36986,0.002179,0.002179,0.002179
81,2680.58,0.91561,0.50554,1.18086,0.87188,0.89294,0.92191,0.60503,1.14593,0.52806,1.38622,0.00208,0.00208,0.00208
82,2713.54,0.917,0.50341,1.17937,0.86908,0.89975,0.9233,0.6008,1.13687,0.52355,1.37349,0.001981,0.001981,0.001981
83,2746.67,0.90755,0.49895,1.16948,0.89348,0.88494,0.92417,0.60941,1.12568,0.52997,1.36583,0.001882,0.001882,0.001882
84,2779.66,0.90192,0.49079,1.16963,0.87492,0.90156,0.92247,0.61068,1.12365,0.52114,1.37111,0.001783,0.001783,0.001783
85,2812.82,0.90774,0.4916,1.17271,0.883,0.89925,0.92515,0.60427,1.14619,0.51692,1.3983,0.001684,0.001684,0.001684
86,2845.75,0.89203,0.48066,1.16078,0.88531,0.8987,0.92895,0.60923,1.13269,0.51038,1.37078,0.001585,0.001585,0.001585
87,2878.92,0.89123,0.47701,1.16737,0.88328,0.92104,0.92999,0.60962,1.12562,0.50794,1.36455,0.001486,0.001486,0.001486
88,2911.88,0.88317,0.47365,1.15559,0.88981,0.90532,0.93225,0.60767,1.12455,0.51124,1.37071,0.001387,0.001387,0.001387
89,2944.89,0.89188,0.48112,1.16465,0.88727,0.90275,0.93156,0.60976,1.12772,0.51676,1.37531,0.001288,0.001288,0.001288
90,2978,0.88523,0.47762,1.17154,0.86636,0.92098,0.92973,0.61036,1.1281,0.51933,1.37425,0.001189,0.001189,0.001189
91,3011.3,0.81427,0.39245,1.13668,0.87099,0.90765,0.92901,0.60647,1.12493,0.51093,1.37215,0.00109,0.00109,0.00109
92,3044.27,0.8046,0.3869,1.11524,0.88455,0.90593,0.92873,0.60137,1.12932,0.50863,1.37937,0.000991,0.000991,0.000991
93,3077.04,0.79708,0.37212,1.11766,0.87436,0.91809,0.92747,0.60252,1.12548,0.50449,1.37724,0.000892,0.000892,0.000892
94,3110,0.78708,0.3742,1.11288,0.87142,0.91706,0.92683,0.60649,1.12492,0.50688,1.39096,0.000793,0.000793,0.000793
95,3142.76,0.78237,0.36659,1.10981,0.88713,0.90068,0.92601,0.6025,1.12514,0.50467,1.38831,0.000694,0.000694,0.000694
96,3175.54,0.77213,0.3593,1.10146,0.87596,0.91505,0.92554,0.60351,1.12143,0.50034,1.39199,0.000595,0.000595,0.000595
97,3208.47,0.77296,0.36356,1.10923,0.87177,0.91353,0.92574,0.60723,1.12441,0.50379,1.39456,0.000496,0.000496,0.000496
98,3241.23,0.77265,0.36643,1.11022,0.87887,0.91264,0.92466,0.60715,1.12396,0.50059,1.39471,0.000397,0.000397,0.000397
99,3274.18,0.76523,0.36593,1.09895,0.86933,0.91855,0.92578,0.60625,1.12024,0.49875,1.39133,0.000298,0.000298,0.000298
100,3306.93,0.76267,0.35678,1.09993,0.87437,0.9195,0.92406,0.60718,1.11759,0.49944,1.38812,0.000199,0.000199,0.000199
